ID	Label	Type	hasFloatValue	hasUnit
ID	LABEL	TYPE	AT gc:hasFloatValue^^xsd:float	I gc:hasUnit
ex:intval_caa005bIRCCML1stdef2TZVPP_38	IR intensity mode 38 caa005bIRCCML1stdef2TZVPP	gc:FloatValue	1962.34792	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1stdef2TZVPP_39	IR intensity mode 39 caa005bIRCCML1stdef2TZVPP	gc:FloatValue	19.44326	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa005bTSa_1	Frequency mode 1 caa005bTSa	gc:FloatValue	-1156.17	gc:cm-1
ex:freqval_caa005bTSa_2	Frequency mode 2 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_3	Frequency mode 3 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_4	Frequency mode 4 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_5	Frequency mode 5 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_6	Frequency mode 6 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_7	Frequency mode 7 caa005bTSa	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bTSa_8	Frequency mode 8 caa005bTSa	gc:FloatValue	101.2	gc:cm-1
ex:freqval_caa005bTSa_9	Frequency mode 9 caa005bTSa	gc:FloatValue	108.35	gc:cm-1
ex:freqval_caa005bTSa_10	Frequency mode 10 caa005bTSa	gc:FloatValue	185.29	gc:cm-1
ex:freqval_caa005bTSa_11	Frequency mode 11 caa005bTSa	gc:FloatValue	288.44	gc:cm-1
ex:freqval_caa005bTSa_12	Frequency mode 12 caa005bTSa	gc:FloatValue	354.34	gc:cm-1
ex:freqval_caa005bTSa_13	Frequency mode 13 caa005bTSa	gc:FloatValue	472.6	gc:cm-1
ex:freqval_caa005bTSa_14	Frequency mode 14 caa005bTSa	gc:FloatValue	523.4	gc:cm-1
ex:freqval_caa005bTSa_15	Frequency mode 15 caa005bTSa	gc:FloatValue	531.16	gc:cm-1
ex:freqval_caa005bTSa_16	Frequency mode 16 caa005bTSa	gc:FloatValue	619.14	gc:cm-1
ex:freqval_caa005bTSa_17	Frequency mode 17 caa005bTSa	gc:FloatValue	677.2	gc:cm-1
ex:freqval_caa005bTSa_18	Frequency mode 18 caa005bTSa	gc:FloatValue	713.08	gc:cm-1
ex:freqval_caa005bTSa_19	Frequency mode 19 caa005bTSa	gc:FloatValue	729.96	gc:cm-1
ex:freqval_caa005bTSa_20	Frequency mode 20 caa005bTSa	gc:FloatValue	813.96	gc:cm-1
ex:freqval_caa005bTSa_21	Frequency mode 21 caa005bTSa	gc:FloatValue	885.82	gc:cm-1
ex:freqval_caa005bTSa_22	Frequency mode 22 caa005bTSa	gc:FloatValue	984.85	gc:cm-1
ex:freqval_caa005bTSa_23	Frequency mode 23 caa005bTSa	gc:FloatValue	1029.8	gc:cm-1
ex:freqval_caa005bTSa_24	Frequency mode 24 caa005bTSa	gc:FloatValue	1107.14	gc:cm-1
ex:freqval_caa005bTSa_25	Frequency mode 25 caa005bTSa	gc:FloatValue	1184.16	gc:cm-1
ex:freqval_caa005bTSa_26	Frequency mode 26 caa005bTSa	gc:FloatValue	1251.69	gc:cm-1
ex:freqval_caa005bTSa_27	Frequency mode 27 caa005bTSa	gc:FloatValue	1281.28	gc:cm-1
ex:freqval_caa005bTSa_28	Frequency mode 28 caa005bTSa	gc:FloatValue	1327.88	gc:cm-1
ex:freqval_caa005bTSa_29	Frequency mode 29 caa005bTSa	gc:FloatValue	1393.53	gc:cm-1
ex:freqval_caa005bTSa_30	Frequency mode 30 caa005bTSa	gc:FloatValue	1444.83	gc:cm-1
ex:freqval_caa005bTSa_31	Frequency mode 31 caa005bTSa	gc:FloatValue	1468.57	gc:cm-1
ex:freqval_caa005bTSa_32	Frequency mode 32 caa005bTSa	gc:FloatValue	1511.56	gc:cm-1
ex:freqval_caa005bTSa_33	Frequency mode 33 caa005bTSa	gc:FloatValue	1856.98	gc:cm-1
ex:freqval_caa005bTSa_34	Frequency mode 34 caa005bTSa	gc:FloatValue	2221.57	gc:cm-1
ex:freqval_caa005bTSa_35	Frequency mode 35 caa005bTSa	gc:FloatValue	3148.03	gc:cm-1
ex:freqval_caa005bTSa_36	Frequency mode 36 caa005bTSa	gc:FloatValue	3185.63	gc:cm-1
ex:freqval_caa005bTSa_37	Frequency mode 37 caa005bTSa	gc:FloatValue	3277.25	gc:cm-1
ex:freqval_caa005bTSa_38	Frequency mode 38 caa005bTSa	gc:FloatValue	3833.33	gc:cm-1
ex:freqval_caa005bTSa_39	Frequency mode 39 caa005bTSa	gc:FloatValue	3911.41	gc:cm-1
ex:intval_caa005bTSa_1	IR intensity mode 1 caa005bTSa	gc:FloatValue	20.84175	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_2	IR intensity mode 2 caa005bTSa	gc:FloatValue	0.26068	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_3	IR intensity mode 3 caa005bTSa	gc:FloatValue	0.04544	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_4	IR intensity mode 4 caa005bTSa	gc:FloatValue	0.02514	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_5	IR intensity mode 5 caa005bTSa	gc:FloatValue	0.05305	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_6	IR intensity mode 6 caa005bTSa	gc:FloatValue	0.0926	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_7	IR intensity mode 7 caa005bTSa	gc:FloatValue	0.06701	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_8	IR intensity mode 8 caa005bTSa	gc:FloatValue	0.07782	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_9	IR intensity mode 9 caa005bTSa	gc:FloatValue	0.07325	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_10	IR intensity mode 10 caa005bTSa	gc:FloatValue	0.70527	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_11	IR intensity mode 11 caa005bTSa	gc:FloatValue	0.21058	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_12	IR intensity mode 12 caa005bTSa	gc:FloatValue	3.54128	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_13	IR intensity mode 13 caa005bTSa	gc:FloatValue	1.92143	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_14	IR intensity mode 14 caa005bTSa	gc:FloatValue	14.79158	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_15	IR intensity mode 15 caa005bTSa	gc:FloatValue	1.9686	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_16	IR intensity mode 16 caa005bTSa	gc:FloatValue	9.25508	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_17	IR intensity mode 17 caa005bTSa	gc:FloatValue	9.95169	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_18	IR intensity mode 18 caa005bTSa	gc:FloatValue	9.04339	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_19	IR intensity mode 19 caa005bTSa	gc:FloatValue	3.08558	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_20	IR intensity mode 20 caa005bTSa	gc:FloatValue	2.40204	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_21	IR intensity mode 21 caa005bTSa	gc:FloatValue	1.73415	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_22	IR intensity mode 22 caa005bTSa	gc:FloatValue	1.51667	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_23	IR intensity mode 23 caa005bTSa	gc:FloatValue	25.51573	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_24	IR intensity mode 24 caa005bTSa	gc:FloatValue	10.62014	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_25	IR intensity mode 25 caa005bTSa	gc:FloatValue	8.68928	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_26	IR intensity mode 26 caa005bTSa	gc:FloatValue	2.56232	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_27	IR intensity mode 27 caa005bTSa	gc:FloatValue	5.27109	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_28	IR intensity mode 28 caa005bTSa	gc:FloatValue	0.28083	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_29	IR intensity mode 29 caa005bTSa	gc:FloatValue	18.53141	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_30	IR intensity mode 30 caa005bTSa	gc:FloatValue	0.51005	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_31	IR intensity mode 31 caa005bTSa	gc:FloatValue	14.64427	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_32	IR intensity mode 32 caa005bTSa	gc:FloatValue	16.18165	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_33	IR intensity mode 33 caa005bTSa	gc:FloatValue	11.23187	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_34	IR intensity mode 34 caa005bTSa	gc:FloatValue	28.53296	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_35	IR intensity mode 35 caa005bTSa	gc:FloatValue	1.1797	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_36	IR intensity mode 36 caa005bTSa	gc:FloatValue	0.08399	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_37	IR intensity mode 37 caa005bTSa	gc:FloatValue	0.00257	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_38	IR intensity mode 38 caa005bTSa	gc:FloatValue	2.89287	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bTSa_39	IR intensity mode 39 caa005bTSa	gc:FloatValue	4.85864	gc:debyeSquaredPerAmuAngstromSquared
ex:zpe_caa005a	Zero-point energy caa005a	gc:FloatValue	0.096452	gc:hartree
ex:enthalpy_caa005a	Enthalpy caa005a	gc:FloatValue	274.017	gc:kiloJoules
ex:entropy_caa005a	Entropy caa005a	gc:FloatValue	351.173	gc:joulePerMoleKelvin
ex:gibbs_caa005a	Gibbs free energy caa005a	gc:FloatValue	169.315	gc:kiloJoules
ex:zpe_caa005b	Zero-point energy caa005b	gc:FloatValue	0.096442	gc:hartree
ex:enthalpy_caa005b	Enthalpy caa005b	gc:FloatValue	274.012	gc:kiloJoules
ex:entropy_caa005b	Entropy caa005b	gc:FloatValue	351.615	gc:joulePerMoleKelvin
ex:gibbs_caa005b	Gibbs free energy caa005b	gc:FloatValue	169.178	gc:kiloJoules
ex:zpe_caa005bIRCCML_last	Zero-point energy caa005bIRCCML_last	gc:FloatValue	0.102796	gc:hartree
ex:enthalpy_caa005bIRCCML_last	Enthalpy caa005bIRCCML_last	gc:FloatValue	294.463	gc:kiloJoules
ex:entropy_caa005bIRCCML_last	Entropy caa005bIRCCML_last	gc:FloatValue	375.506	gc:joulePerMoleKelvin
ex:gibbs_caa005bIRCCML_last	Gibbs free energy caa005bIRCCML_last	gc:FloatValue	182.505	gc:kiloJoules
ex:zpe_caa005bIRCCML1st	Zero-point energy caa005bIRCCML1st	gc:FloatValue	0.097209	gc:hartree
ex:enthalpy_caa005bIRCCML1st	Enthalpy caa005bIRCCML1st	gc:FloatValue	285.758	gc:kiloJoules
ex:entropy_caa005bIRCCML1st	Entropy caa005bIRCCML1st	gc:FloatValue	433.783	gc:joulePerMoleKelvin
ex:gibbs_caa005bIRCCML1st	Gibbs free energy caa005bIRCCML1st	gc:FloatValue	156.425	gc:kiloJoules
ex:zpe_caa005bIRCCML1stdef2TZVPP	Zero-point energy caa005bIRCCML1stdef2TZVPP	gc:FloatValue	1.350112	gc:hartree
ex:enthalpy_caa005bIRCCML1stdef2TZVPP	Enthalpy caa005bIRCCML1stdef2TZVPP	gc:FloatValue	3555.985	gc:kiloJoules
ex:entropy_caa005bIRCCML1stdef2TZVPP	Entropy caa005bIRCCML1stdef2TZVPP	gc:FloatValue	279.555	gc:joulePerMoleKelvin
ex:gibbs_caa005bIRCCML1stdef2TZVPP	Gibbs free energy caa005bIRCCML1stdef2TZVPP	gc:FloatValue	3472.636	gc:kiloJoules
ex:zpe_caa005bTSa	Zero-point energy caa005bTSa	gc:FloatValue	0.096648	gc:hartree
ex:enthalpy_caa005bTSa	Enthalpy caa005bTSa	gc:FloatValue	274.871	gc:kiloJoules
ex:entropy_caa005bTSa	Entropy caa005bTSa	gc:FloatValue	351.008	gc:joulePerMoleKelvin
ex:gibbs_caa005bTSa	Gibbs free energy caa005bTSa	gc:FloatValue	170.217	gc:kiloJoules
ex:electronic_energy_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	Electronic energy caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix (U-WB97X-D)	gc:FloatValue	-491.6712564597	gc:hartree
ex:electronic_energy_caa005bIRCCML1stdef2TZVPP-uhfcheck	Electronic energy caa005bIRCCML1stdef2TZVPP-uhfcheck (U-WB97X-D)	gc:FloatValue	-491.6953591779	gc:hartree
ex:electronic_energy_caa006a	Electronic energy caa006a (RHF)	gc:FloatValue	-763.9836618095	gc:hartree
ex:electronic_energy_caa006b	Electronic energy caa006b (RHF)	gc:FloatValue	-764.0506640991	gc:hartree
ex:electronic_energy_caa006c	Electronic energy caa006c (RHF)	gc:FloatValue	-764.0560828241	gc:hartree
ex:pathenergy_caa005bTSaIRCf_1	Path energy 1 caa005bTSaIRCf	gc:FloatValue	-765.8776395	gc:hartree
ex:pathenergy_caa005bTSaIRCf_2	Path energy 2 caa005bTSaIRCf	gc:FloatValue	-765.8776348	gc:hartree
ex:pathenergy_caa005bTSaIRCf_3	Path energy 3 caa005bTSaIRCf	gc:FloatValue	-765.8776297	gc:hartree
ex:pathenergy_caa005bTSaIRCf_4	Path energy 4 caa005bTSaIRCf	gc:FloatValue	-765.8776245	gc:hartree
ex:pathenergy_caa005bTSaIRCf_5	Path energy 5 caa005bTSaIRCf	gc:FloatValue	-765.8776191	gc:hartree
ex:pathenergy_caa005bTSaIRCf_6	Path energy 6 caa005bTSaIRCf	gc:FloatValue	-765.8776126	gc:hartree
ex:pathenergy_caa005bTSaIRCf_7	Path energy 7 caa005bTSaIRCf	gc:FloatValue	-765.8776057	gc:hartree
ex:pathenergy_caa005bTSaIRCf_8	Path energy 8 caa005bTSaIRCf	gc:FloatValue	-765.8775996	gc:hartree
ex:pathenergy_caa005bTSaIRCf_9	Path energy 9 caa005bTSaIRCf	gc:FloatValue	-765.8775925	gc:hartree
ex:pathenergy_caa005bTSaIRCf_10	Path energy 10 caa005bTSaIRCf	gc:FloatValue	-765.8775853	gc:hartree
ex:pathenergy_caa005bTSaIRCf_11	Path energy 11 caa005bTSaIRCf	gc:FloatValue	-765.877578	gc:hartree
ex:pathenergy_caa005bTSaIRCf_12	Path energy 12 caa005bTSaIRCf	gc:FloatValue	-765.8775713	gc:hartree
ex:pathenergy_caa005bTSaIRCf_13	Path energy 13 caa005bTSaIRCf	gc:FloatValue	-765.8775642	gc:hartree
ex:pathenergy_caa005bTSaIRCf_14	Path energy 14 caa005bTSaIRCf	gc:FloatValue	-765.8775564	gc:hartree
ex:pathenergy_caa005bTSaIRCf_15	Path energy 15 caa005bTSaIRCf	gc:FloatValue	-765.8775481	gc:hartree
ex:pathenergy_caa005bTSaIRCf_16	Path energy 16 caa005bTSaIRCf	gc:FloatValue	-765.8775407	gc:hartree
ex:pathenergy_caa005bTSaIRCf_17	Path energy 17 caa005bTSaIRCf	gc:FloatValue	-765.8775341	gc:hartree
ex:pathenergy_caa005bTSaIRCf_18	Path energy 18 caa005bTSaIRCf	gc:FloatValue	-765.8775277	gc:hartree
ex:pathenergy_caa005bTSaIRCf_19	Path energy 19 caa005bTSaIRCf	gc:FloatValue	-765.8775209	gc:hartree
ex:pathenergy_caa005bTSaIRCf_20	Path energy 20 caa005bTSaIRCf	gc:FloatValue	-765.8775144	gc:hartree
ex:pathenergy_caa005bTSaIRCf_21	Path energy 21 caa005bTSaIRCf	gc:FloatValue	-765.8775082	gc:hartree
ex:pathenergy_caa005bTSaIRCf_22	Path energy 22 caa005bTSaIRCf	gc:FloatValue	-765.8775014	gc:hartree
ex:pathenergy_caa005bTSaIRCf_23	Path energy 23 caa005bTSaIRCf	gc:FloatValue	-765.8774937	gc:hartree
ex:pathenergy_caa005bTSaIRCf_24	Path energy 24 caa005bTSaIRCf	gc:FloatValue	-765.877487	gc:hartree
ex:pathenergy_caa005bTSaIRCf_25	Path energy 25 caa005bTSaIRCf	gc:FloatValue	-765.8774797	gc:hartree
ex:pathenergy_caa005bTSaIRCf_26	Path energy 26 caa005bTSaIRCf	gc:FloatValue	-765.8774745	gc:hartree
ex:pathenergy_caa005bTSaIRCf_27	Path energy 27 caa005bTSaIRCf	gc:FloatValue	-765.8774689	gc:hartree
ex:pathenergy_caa005bTSaIRCf_28	Path energy 28 caa005bTSaIRCf	gc:FloatValue	-765.8774639	gc:hartree
ex:pathenergy_caa005bTSaIRCf_29	Path energy 29 caa005bTSaIRCf	gc:FloatValue	-765.8774589	gc:hartree
ex:pathenergy_caa005bTSaIRCf_30	Path energy 30 caa005bTSaIRCf	gc:FloatValue	-765.8774531	gc:hartree
ex:pathenergy_caa005bTSaIRCf_31	Path energy 31 caa005bTSaIRCf	gc:FloatValue	-765.8774462	gc:hartree
ex:pathenergy_caa005bTSaIRCf_32	Path energy 32 caa005bTSaIRCf	gc:FloatValue	-765.8774393	gc:hartree
ex:pathenergy_caa005bTSaIRCf_33	Path energy 33 caa005bTSaIRCf	gc:FloatValue	-765.8774317	gc:hartree
ex:pathenergy_caa005bTSaIRCf_34	Path energy 34 caa005bTSaIRCf	gc:FloatValue	-765.8774247	gc:hartree
ex:pathenergy_caa005bTSaIRCf_35	Path energy 35 caa005bTSaIRCf	gc:FloatValue	-765.8774156	gc:hartree
ex:pathenergy_caa005bTSaIRCf_36	Path energy 36 caa005bTSaIRCf	gc:FloatValue	-765.8774065	gc:hartree
ex:pathenergy_caa005bTSaIRCf_37	Path energy 37 caa005bTSaIRCf	gc:FloatValue	-765.8773972	gc:hartree
ex:pathenergy_caa005bTSaIRCf_38	Path energy 38 caa005bTSaIRCf	gc:FloatValue	-765.8773867	gc:hartree
ex:pathenergy_caa005bTSaIRCf_39	Path energy 39 caa005bTSaIRCf	gc:FloatValue	-765.8773761	gc:hartree
ex:pathenergy_caa005bTSaIRCf_40	Path energy 40 caa005bTSaIRCf	gc:FloatValue	-765.8773665	gc:hartree
ex:pathenergy_caa005bTSaIRCf_41	Path energy 41 caa005bTSaIRCf	gc:FloatValue	-765.8773581	gc:hartree
ex:pathenergy_caa005bTSaIRCf_42	Path energy 42 caa005bTSaIRCf	gc:FloatValue	-765.8773497	gc:hartree
ex:pathenergy_caa005bTSaIRCf_43	Path energy 43 caa005bTSaIRCf	gc:FloatValue	-765.8773404	gc:hartree
ex:pathenergy_caa005bTSaIRCf_44	Path energy 44 caa005bTSaIRCf	gc:FloatValue	-765.8773311	gc:hartree
ex:pathenergy_caa005bTSaIRCf_45	Path energy 45 caa005bTSaIRCf	gc:FloatValue	-765.8773218	gc:hartree
ex:pathenergy_caa005bTSaIRCf_46	Path energy 46 caa005bTSaIRCf	gc:FloatValue	-765.8773141	gc:hartree
ex:pathenergy_caa005bTSaIRCf_47	Path energy 47 caa005bTSaIRCf	gc:FloatValue	-765.8773066	gc:hartree
ex:pathenergy_caa005bTSaIRCf_48	Path energy 48 caa005bTSaIRCf	gc:FloatValue	-765.8773004	gc:hartree
ex:pathenergy_caa005bTSaIRCf_49	Path energy 49 caa005bTSaIRCf	gc:FloatValue	-765.8772937	gc:hartree
ex:pathenergy_caa005bTSaIRCf_50	Path energy 50 caa005bTSaIRCf	gc:FloatValue	-765.877287	gc:hartree
ex:pathenergy_caa005bTSaIRCf_51	Path energy 51 caa005bTSaIRCf	gc:FloatValue	-765.8772799	gc:hartree
ex:pathenergy_caa005bTSaIRCf_52	Path energy 52 caa005bTSaIRCf	gc:FloatValue	-765.8772729	gc:hartree
ex:pathenergy_caa005bTSaIRCf_53	Path energy 53 caa005bTSaIRCf	gc:FloatValue	-765.8772659	gc:hartree
ex:pathenergy_caa005bTSaIRCf_54	Path energy 54 caa005bTSaIRCf	gc:FloatValue	-765.8772587	gc:hartree
ex:pathenergy_caa005bTSaIRCf_55	Path energy 55 caa005bTSaIRCf	gc:FloatValue	-765.8772524	gc:hartree
ex:pathenergy_caa005bTSaIRCf_56	Path energy 56 caa005bTSaIRCf	gc:FloatValue	-765.877247	gc:hartree
ex:pathenergy_caa005bTSaIRCf_57	Path energy 57 caa005bTSaIRCf	gc:FloatValue	-765.8772412	gc:hartree
ex:pathenergy_caa005bTSaIRCf_58	Path energy 58 caa005bTSaIRCf	gc:FloatValue	-765.8772356	gc:hartree
ex:pathenergy_caa005bTSaIRCf_59	Path energy 59 caa005bTSaIRCf	gc:FloatValue	-765.8772301	gc:hartree
ex:pathenergy_caa005bTSaIRCf_60	Path energy 60 caa005bTSaIRCf	gc:FloatValue	-765.8772243	gc:hartree
ex:pathenergy_caa005bTSaIRCf_61	Path energy 61 caa005bTSaIRCf	gc:FloatValue	-765.8772173	gc:hartree
ex:pathenergy_caa005bTSaIRCf_62	Path energy 62 caa005bTSaIRCf	gc:FloatValue	-765.8772106	gc:hartree
ex:pathenergy_caa005bTSaIRCf_63	Path energy 63 caa005bTSaIRCf	gc:FloatValue	-765.8772035	gc:hartree
ex:pathenergy_caa005bTSaIRCf_64	Path energy 64 caa005bTSaIRCf	gc:FloatValue	-765.8771965	gc:hartree
ex:pathenergy_caa005bTSaIRCf_65	Path energy 65 caa005bTSaIRCf	gc:FloatValue	-765.8771889	gc:hartree
ex:pathenergy_caa005bTSaIRCf_66	Path energy 66 caa005bTSaIRCf	gc:FloatValue	-765.8771806	gc:hartree
ex:pathenergy_caa005bTSaIRCf_67	Path energy 67 caa005bTSaIRCf	gc:FloatValue	-765.8771733	gc:hartree
ex:pathenergy_caa005bTSaIRCf_68	Path energy 68 caa005bTSaIRCf	gc:FloatValue	-765.8771656	gc:hartree
ex:pathenergy_caa005bTSaIRCf_69	Path energy 69 caa005bTSaIRCf	gc:FloatValue	-765.8771572	gc:hartree
ex:pathenergy_caa005bTSaIRCf_70	Path energy 70 caa005bTSaIRCf	gc:FloatValue	-765.8771484	gc:hartree
ex:pathenergy_caa005bTSaIRCf_71	Path energy 71 caa005bTSaIRCf	gc:FloatValue	-765.8771388	gc:hartree
ex:pathenergy_caa005bTSaIRCf_72	Path energy 72 caa005bTSaIRCf	gc:FloatValue	-765.8771281	gc:hartree
ex:pathenergy_caa005bTSaIRCf_73	Path energy 73 caa005bTSaIRCf	gc:FloatValue	-765.877118	gc:hartree
ex:pathenergy_caa005bTSaIRCf_74	Path energy 74 caa005bTSaIRCf	gc:FloatValue	-765.8771083	gc:hartree
ex:pathenergy_caa005bTSaIRCf_75	Path energy 75 caa005bTSaIRCf	gc:FloatValue	-765.8770978	gc:hartree
ex:pathenergy_caa005bTSaIRCf_76	Path energy 76 caa005bTSaIRCf	gc:FloatValue	-765.8770879	gc:hartree
ex:pathenergy_caa005bTSaIRCf_77	Path energy 77 caa005bTSaIRCf	gc:FloatValue	-765.8770777	gc:hartree
ex:pathenergy_caa005bTSaIRCf_78	Path energy 78 caa005bTSaIRCf	gc:FloatValue	-765.8770673	gc:hartree
ex:pathenergy_caa005bTSaIRCf_79	Path energy 79 caa005bTSaIRCf	gc:FloatValue	-765.8770578	gc:hartree
ex:pathenergy_caa005bTSaIRCf_80	Path energy 80 caa005bTSaIRCf	gc:FloatValue	-765.8770494	gc:hartree
ex:pathenergy_caa005bTSaIRCf_81	Path energy 81 caa005bTSaIRCf	gc:FloatValue	-765.8770421	gc:hartree
ex:pathenergy_caa005bTSaIRCf_82	Path energy 82 caa005bTSaIRCf	gc:FloatValue	-765.8770356	gc:hartree
ex:pathenergy_caa005bTSaIRCf_83	Path energy 83 caa005bTSaIRCf	gc:FloatValue	-765.8770307	gc:hartree
ex:pathenergy_caa005bTSaIRCf_84	Path energy 84 caa005bTSaIRCf	gc:FloatValue	-765.8770264	gc:hartree
ex:pathenergy_caa005bTSaIRCf_85	Path energy 85 caa005bTSaIRCf	gc:FloatValue	-765.8770219	gc:hartree
ex:pathenergy_caa005bTSaIRCf_86	Path energy 86 caa005bTSaIRCf	gc:FloatValue	-765.8770169	gc:hartree
ex:pathenergy_caa005bTSaIRCf_87	Path energy 87 caa005bTSaIRCf	gc:FloatValue	-765.8770116	gc:hartree
ex:pathenergy_caa005bTSaIRCf_88	Path energy 88 caa005bTSaIRCf	gc:FloatValue	-765.8770051	gc:hartree
ex:pathenergy_caa005bTSaIRCf_89	Path energy 89 caa005bTSaIRCf	gc:FloatValue	-765.876998	gc:hartree
ex:pathenergy_caa005bTSaIRCf_90	Path energy 90 caa005bTSaIRCf	gc:FloatValue	-765.8769906	gc:hartree
ex:pathenergy_caa005bTSaIRCf_91	Path energy 91 caa005bTSaIRCf	gc:FloatValue	-765.8769836	gc:hartree
ex:pathenergy_caa005bTSaIRCf_92	Path energy 92 caa005bTSaIRCf	gc:FloatValue	-765.876977	gc:hartree
ex:pathenergy_caa005bTSaIRCf_93	Path energy 93 caa005bTSaIRCf	gc:FloatValue	-765.8769702	gc:hartree
ex:pathenergy_caa005bTSaIRCf_94	Path energy 94 caa005bTSaIRCf	gc:FloatValue	-765.8769626	gc:hartree
ex:pathenergy_caa005bTSaIRCf_95	Path energy 95 caa005bTSaIRCf	gc:FloatValue	-765.876955	gc:hartree
ex:pathenergy_caa005bTSaIRCf_96	Path energy 96 caa005bTSaIRCf	gc:FloatValue	-765.8769477	gc:hartree
ex:pathenergy_caa005bTSaIRCf_97	Path energy 97 caa005bTSaIRCf	gc:FloatValue	-765.8769395	gc:hartree
ex:pathenergy_caa005bTSaIRCf_98	Path energy 98 caa005bTSaIRCf	gc:FloatValue	-765.8769308	gc:hartree
ex:pathenergy_caa005bTSaIRCf_99	Path energy 99 caa005bTSaIRCf	gc:FloatValue	-765.8769213	gc:hartree
ex:pathenergy_caa005bTSaIRCf_100	Path energy 100 caa005bTSaIRCf	gc:FloatValue	-765.8769106	gc:hartree
ex:pathenergy_caa005bTSaIRCf_101	Path energy 101 caa005bTSaIRCf	gc:FloatValue	-765.8768979	gc:hartree
ex:pathenergy_caa005bTSaIRCf_102	Path energy 102 caa005bTSaIRCf	gc:FloatValue	-765.8768838	gc:hartree
ex:pathenergy_caa005bTSaIRCf_103	Path energy 103 caa005bTSaIRCf	gc:FloatValue	-765.8768688	gc:hartree
ex:pathenergy_caa005bTSaIRCf_104	Path energy 104 caa005bTSaIRCf	gc:FloatValue	-765.8768549	gc:hartree
ex:pathenergy_caa005bTSaIRCf_105	Path energy 105 caa005bTSaIRCf	gc:FloatValue	-765.876841	gc:hartree
ex:pathenergy_caa005bTSaIRCf_106	Path energy 106 caa005bTSaIRCf	gc:FloatValue	-765.8768278	gc:hartree
ex:pathenergy_caa005bTSaIRCf_107	Path energy 107 caa005bTSaIRCf	gc:FloatValue	-765.8768162	gc:hartree
ex:pathenergy_caa005bTSaIRCf_108	Path energy 108 caa005bTSaIRCf	gc:FloatValue	-765.8768049	gc:hartree
