ID	Label	Type	hasIndex	hasPathEnergy
ID	LABEL	TYPE	I gc:hasIndex	I gc:hasPathEnergy
ex:pathpoint_aa001e_217	Path point 217 (forward) aa001e	gc:ReactionPathPoint	217	ex:pathenergy_aa001e_217
ex:pathpoint_aa001e_218	Path point 218 (forward) aa001e	gc:ReactionPathPoint	218	ex:pathenergy_aa001e_218
ex:pathpoint_aa001e_219	Path point 219 (forward) aa001e	gc:ReactionPathPoint	219	ex:pathenergy_aa001e_219
ex:pathpoint_aa001e_220	Path point 220 (forward) aa001e	gc:ReactionPathPoint	220	ex:pathenergy_aa001e_220
ex:pathpoint_aa001e_221	Path point 221 (forward) aa001e	gc:ReactionPathPoint	221	ex:pathenergy_aa001e_221
ex:pathpoint_aa001e_222	Path point 222 (forward) aa001e	gc:ReactionPathPoint	222	ex:pathenergy_aa001e_222
ex:pathpoint_aa001e_223	Path point 223 (forward) aa001e	gc:ReactionPathPoint	223	ex:pathenergy_aa001e_223
ex:pathpoint_aa001e_224	Path point 224 (forward) aa001e	gc:ReactionPathPoint	224	ex:pathenergy_aa001e_224
ex:pathpoint_aa001e_225	Path point 225 (forward) aa001e	gc:ReactionPathPoint	225	ex:pathenergy_aa001e_225
ex:pathpoint_aa001e_226	Path point 226 (forward) aa001e	gc:ReactionPathPoint	226	ex:pathenergy_aa001e_226
ex:pathpoint_aa001e_227	Path point 227 (forward) aa001e	gc:ReactionPathPoint	227	ex:pathenergy_aa001e_227
ex:pathpoint_aa001e_228	Path point 228 (forward) aa001e	gc:ReactionPathPoint	228	ex:pathenergy_aa001e_228
ex:pathpoint_aa001e_229	Path point 229 (forward) aa001e	gc:ReactionPathPoint	229	ex:pathenergy_aa001e_229
ex:pathpoint_aa001e_230	Path point 230 (forward) aa001e	gc:ReactionPathPoint	230	ex:pathenergy_aa001e_230
ex:pathpoint_aa001e_231	Path point 231 (forward) aa001e	gc:ReactionPathPoint	231	ex:pathenergy_aa001e_231
ex:pathpoint_aa001e_232	Path point 232 (forward) aa001e	gc:ReactionPathPoint	232	ex:pathenergy_aa001e_232
ex:pathpoint_aa001e_233	Path point 233 (forward) aa001e	gc:ReactionPathPoint	233	ex:pathenergy_aa001e_233
ex:pathpoint_aa001e_234	Path point 234 (forward) aa001e	gc:ReactionPathPoint	234	ex:pathenergy_aa001e_234
ex:pathpoint_aa001e_235	Path point 235 (forward) aa001e	gc:ReactionPathPoint	235	ex:pathenergy_aa001e_235
ex:pathpoint_aa001e_236	Path point 236 (forward) aa001e	gc:ReactionPathPoint	236	ex:pathenergy_aa001e_236
ex:pathpoint_aa001e_237	Path point 237 (forward) aa001e	gc:ReactionPathPoint	237	ex:pathenergy_aa001e_237
ex:pathpoint_aa001e_238	Path point 238 (forward) aa001e	gc:ReactionPathPoint	238	ex:pathenergy_aa001e_238
ex:pathpoint_aa001e_239	Path point 239 (forward) aa001e	gc:ReactionPathPoint	239	ex:pathenergy_aa001e_239
ex:pathpoint_aa001e_240	Path point 240 (forward) aa001e	gc:ReactionPathPoint	240	ex:pathenergy_aa001e_240
ex:pathpoint_aa001e_241	Path point 241 (forward) aa001e	gc:ReactionPathPoint	241	ex:pathenergy_aa001e_241
ex:pathpoint_aa001e_242	Path point 242 (forward) aa001e	gc:ReactionPathPoint	242	ex:pathenergy_aa001e_242
ex:pathpoint_aa001e_243	Path point 243 (forward) aa001e	gc:ReactionPathPoint	243	ex:pathenergy_aa001e_243
ex:pathpoint_aa001e_244	Path point 244 (forward) aa001e	gc:ReactionPathPoint	244	ex:pathenergy_aa001e_244
ex:pathpoint_aa001e_245	Path point 245 (forward) aa001e	gc:ReactionPathPoint	245	ex:pathenergy_aa001e_245
ex:pathpoint_aa001e_246	Path point 246 (forward) aa001e	gc:ReactionPathPoint	246	ex:pathenergy_aa001e_246
ex:pathpoint_aa001e_247	Path point 247 (forward) aa001e	gc:ReactionPathPoint	247	ex:pathenergy_aa001e_247
ex:pathpoint_aa001e_248	Path point 248 (forward) aa001e	gc:ReactionPathPoint	248	ex:pathenergy_aa001e_248
ex:pathpoint_aa001e_249	Path point 249 (forward) aa001e	gc:ReactionPathPoint	249	ex:pathenergy_aa001e_249
ex:pathpoint_aa001e_250	Path point 250 (forward) aa001e	gc:ReactionPathPoint	250	ex:pathenergy_aa001e_250
ex:pathpoint_aa001e_251	Path point 251 (forward) aa001e	gc:ReactionPathPoint	251	ex:pathenergy_aa001e_251
ex:pathpoint_aa001e_252	Path point 252 (forward) aa001e	gc:ReactionPathPoint	252	ex:pathenergy_aa001e_252
ex:pathpoint_aa001e_253	Path point 253 (forward) aa001e	gc:ReactionPathPoint	253	ex:pathenergy_aa001e_253
ex:pathpoint_aa001e_254	Path point 254 (forward) aa001e	gc:ReactionPathPoint	254	ex:pathenergy_aa001e_254
ex:pathpoint_aa001e_255	Path point 255 (forward) aa001e	gc:ReactionPathPoint	255	ex:pathenergy_aa001e_255
ex:pathpoint_aa001e_256	Path point 256 (forward) aa001e	gc:ReactionPathPoint	256	ex:pathenergy_aa001e_256
ex:pathpoint_aa001e_257	Path point 257 (forward) aa001e	gc:ReactionPathPoint	257	ex:pathenergy_aa001e_257
ex:pathpoint_aa001e_258	Path point 258 (forward) aa001e	gc:ReactionPathPoint	258	ex:pathenergy_aa001e_258
ex:pathpoint_aa001e_259	Path point 259 (forward) aa001e	gc:ReactionPathPoint	259	ex:pathenergy_aa001e_259
ex:pathpoint_aa001e_260	Path point 260 (forward) aa001e	gc:ReactionPathPoint	260	ex:pathenergy_aa001e_260
ex:pathpoint_aa001e_261	Path point 261 (forward) aa001e	gc:ReactionPathPoint	261	ex:pathenergy_aa001e_261
ex:pathpoint_aa001e_262	Path point 262 (forward) aa001e	gc:ReactionPathPoint	262	ex:pathenergy_aa001e_262
ex:pathpoint_aa001e_263	Path point 263 (forward) aa001e	gc:ReactionPathPoint	263	ex:pathenergy_aa001e_263
ex:pathpoint_aa001e_264	Path point 264 (forward) aa001e	gc:ReactionPathPoint	264	ex:pathenergy_aa001e_264
ex:pathpoint_aa001e_265	Path point 265 (forward) aa001e	gc:ReactionPathPoint	265	ex:pathenergy_aa001e_265
ex:pathpoint_aa001e_266	Path point 266 (forward) aa001e	gc:ReactionPathPoint	266	ex:pathenergy_aa001e_266
ex:pathpoint_aa001e_267	Path point 267 (forward) aa001e	gc:ReactionPathPoint	267	ex:pathenergy_aa001e_267
ex:pathpoint_aa001e_268	Path point 268 (forward) aa001e	gc:ReactionPathPoint	268	ex:pathenergy_aa001e_268
